"sst","chl","par","parml","nano_pico","micro_nano","pico","micro_pico","lat","lon","depth","month","PBmax","alpha","Ek","region","date","mld"
12.8573333740234,0.578475213050842,16.2075813611348,5.06933524752247,2.66409262543428,0.332737479006426,0.219754327916664,0.88644346402661,43.18,-62.1,30,10,9.49,0.0853195,111.228968758607,"scot",2001-10-21,14.5604114532471
12.8573333740234,0.578475213050842,16.2075813611348,5.06933524752247,2.66409262543428,0.332737479006426,0.219754327916664,0.88644346402661,43.18,-62.1,1,10,5.9,0.0645675,91.3772408719557,"scot",2001-10-21,14.5604114532471
10.9843343098958,0.965104075995359,17.6580810546875,3.3497121908259,1.73604318142699,1.34667937190186,0.197085626935137,2.33789354115861,44.41,-63.45,20,10,9.36,0.082889,112.922100640616,"scot",2001-10-22,12.9043025970459
10.9843343098958,0.965104075995359,17.6580810546875,3.3497121908259,1.73604318142699,1.34667937190186,0.197085626935137,2.33789354115861,44.41,-63.45,1,10,4.91,0.0430335,114.097156866162,"scot",2001-10-22,12.9043025970459
10.36533203125,1.04803366065025,17.6281642913818,3.58930522000962,1.68132032177779,1.49055500968665,0.192774029356261,2.50610042851386,42.75,-65.48,30,10,5.31,0.05509375,96.3811684628474,"scot",2001-10-23,11.1104831695557
10.36533203125,1.04803366065025,17.6281642913818,3.58930522000962,1.68132032177779,1.49055500968665,0.192774029356261,2.50610042851386,42.75,-65.48,1,10,5.16,0.05095125,101.273275925517,"scot",2001-10-23,11.1104831695557
12.1193339029948,0.737331628799438,19.4651796167547,5.23135714274198,2.06647013971372,0.822715523839204,0.209793707188935,1.70011706349265,42.13,-65.5,20,10,7.14,0.07338125,97.3000596201346,"scot",2001-10-23,11.1104831695557
12.1193339029948,0.737331628799438,19.4651796167547,5.23135714274198,2.06647013971372,0.822715523839204,0.209793707188935,1.70011706349265,42.13,-65.5,1,10,6.06,0.070575,85.8660998937301,"scot",2001-10-23,11.1104831695557
14.0019978841146,0.454210629065831,16.5544324128524,5.06518987991235,4.64158933246238,-0.283353202463447,0.231140114787801,0,42.32,-63.87,1,10,7.69,0.08304375,92.6017912245052,"scot",2001-10-24,15.2434997558594
12.3026631673177,0.598580569028854,16.1818237304688,4.9773530275791,2.14114729669285,0.674960811323063,0.218038888700079,1.44519051653799,43.12,-60.14,20,10,5.76,0.067897,84.8343814896093,"scot",2001-10-25,12.0915288925171
12.3026631673177,0.598580569028854,16.1818237304688,4.9773530275791,2.14114729669285,0.674960811323063,0.218038888700079,1.44519051653799,43.12,-60.14,1,10,5.78,0.0707735,81.6689862731107,"scot",2001-10-25,12.0915288925171
10.9346649169922,0.624555736780167,14.6362583326257,6.6740251794106,1.60015703062574,1.2668788854056,0.216105841685091,2.02720515543307,44.13,-58.18,20,10,6.05,0.06596275,91.7184319938147,"scot",2001-10-26,8.616943359375
10.9346649169922,0.624555736780167,14.6362583326257,6.6740251794106,1.60015703062574,1.2668788854056,0.216105841685091,2.02720515543307,44.13,-58.18,1,10,6.94,0.06904675,100.511609887504,"scot",2001-10-26,8.616943359375
13.1859995524089,0.442295663058758,13.4937477111816,4.58218509785445,3.08243282669075,0.0931341954126563,0.22885847055913,0.287079901227403,43.77,-57.83,1,10,5.55,0.06590425,84.2130818573916,"scot",2001-10-26,15.4179487228394
8.55399780273438,1.12058324284024,13.6347177124023,3.70252703583591,1.63292873669791,1.62580525717775,0.189116251498152,2.65482412472008,45.82,-59.86,10,10,5.41,0.0538855,100.398066270147,"scot",2001-10-29,9.2349100112915
8.62666422526042,0.848022143046061,12.7364972432454,4.33197177254706,1.5326665988173,1.55704356283948,0.20328941544048,2.38642866166755,45.49,-59.51,1,10,5.7,0.08257775,69.0258574494946,"scot",2001-10-29,9.2349100112915
NA,NA,11.8030410434889,NA,NA,NA,NA,NA,44.25,-65.26,1,10,4.45,0.051418,86.5455677000272,"scot",2001-10-30,18.2921962738037
11.0700002034505,0.625802020231883,15.3131643931071,4.84880031329971,1.62692865176114,1.2303652105497,0.216045945621482,2.00171641317344,43.66,-60.5,1,10,6.69,0.08048775,83.1182384897081,"scot",2001-10-30,12.0915288925171
10.1833333333333,0.616610954205195,14.142088803378,4.37104277673065,1.5047805069845,1.40448597883587,0.216533472620422,2.11344312328525,44.26,-63.32,1,10,4.78,0.0533305,89.629761581084,"scot",2001-10-31,12.9043025970459
-0.2913330078125,NA,3.80386390686035,NA,NA,NA,NA,NA,53.68,-55.55,20,12,1.61,0.0252835,63.6778926968181,"lab",2001-12-01,26.4834613800049
-0.112332153320313,NA,3.50919710795085,NA,NA,NA,NA,NA,53.99,-55.25,30,12,1.68,0.030899,54.3706916081427,"lab",2001-12-02,26.4834613800049
-0.112332153320313,NA,3.50919710795085,NA,NA,NA,NA,NA,53.99,-55.25,1,12,1.76,0.0239125,73.6016727652901,"lab",2001-12-02,26.4834613800049
2.59866333007812,NA,2.70939674377441,NA,NA,NA,NA,NA,55.42,-53.83,10,12,2.25,0.0494935,45.4605150171235,"lab",2001-12-03,88.5109252929688
2.59866333007812,NA,2.70939674377441,NA,NA,NA,NA,NA,55.42,-53.83,1,12,2.58,0.0486835,52.9953680405065,"lab",2001-12-03,88.5109252929688
3.34500020345052,NA,2.09686393737793,NA,NA,NA,NA,NA,57.38,-51.79,30,12,2.68,0.0375735,71.3268660092885,"lab",2001-12-04,147.990081787109
3.34500020345052,NA,2.09686393737793,NA,NA,NA,NA,NA,57.38,-51.79,1,12,2.59,0.05190925,49.8947682734773,"lab",2001-12-04,147.990081787109
3.53399861653646,NA,1.59060602602751,NA,NA,NA,NA,NA,59.07,-49.95,20,12,2.9,0.05179325,55.9918522201252,"lab",2001-12-05,115.426887512207
3.53399861653646,NA,1.59060602602751,NA,NA,NA,NA,NA,59.07,-49.95,1,12,2.89,0.06036725,47.8736400945877,"lab",2001-12-05,115.426887512207
1.89633178710938,NA,0.763329188028971,NA,NA,NA,NA,NA,60.18,-48.68,20,12,2.98,0.054805,54.374600857586,"lab",2001-12-06,56.8903312683105
1.89633178710938,NA,0.763329188028971,NA,NA,NA,NA,NA,60.18,-48.68,1,12,3.07,0.05949125,51.6042275124493,"lab",2001-12-06,56.8903312683105
5.38700154622396,0.551787826147946,41.2261587524414,7.14637298117149,1.41044221655652,1.50754923287933,0.220421948094127,2.1263110815904,43.41,-57.69,45,4,2.34,0.01187275,197.089974942621,"scot",2002-04-25,22.3455677032471
5.38700154622396,0.551787826147946,41.2261587524414,7.14637298117149,1.41044221655652,1.50754923287933,0.220421948094127,2.1263110815904,43.41,-57.69,2,4,1.34,0.01300625,103.027390677559,"scot",2002-04-25,22.3455677032471
5.46933390299479,0.56489777023142,41.6268789672852,5.94483457292031,1.41535261863967,1.51051985721108,0.219622340083372,2.13791823541091,43.37,-57.65,43,4,1.85,0.017408,106.272977941176,"scot",2002-04-26,22.3455677032471
5.46933390299479,0.56489777023142,41.6268789672852,5.94483457292031,1.41535261863967,1.51051985721108,0.219622340083372,2.13791823541091,43.37,-57.65,2,4,0.73,0.005977,122.134850259327,"scot",2002-04-26,22.3455677032471
5.52766520182292,0.563344466686249,42.9294389343262,6.62662803667129,1.41479805267707,1.51011918434384,0.219716876901725,2.13651368131995,43.37,-57.6,45,4,1.86,0.01383675,134.42463006125,"scot",2002-04-27,22.3455677032471
5.52766520182292,0.563344466686249,42.9294389343262,6.62662803667129,1.41479805267707,1.51011918434384,0.219716876901725,2.13651368131995,43.37,-57.6,2,4,0.59,0.00422,139.810426540284,"scot",2002-04-27,22.3455677032471
5.33666483561198,0.502323562448675,43.8044603787936,8.02143649981126,1.39201638840588,1.4962148259852,0.2234750758026,2.08275555834724,43.41,-57.48,50,4,1.77,0.017618,100.465433079805,"scot",2002-04-28,22.3455677032471
